,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,NOTEBOOK
1,Pontia_occidentalis,Corfu_WA,1,F,CUT,2.2,0.66,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
2,Pontia_occidentalis,Corfu_WA,2,M,CTL,2.5,0.67,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
3,Pontia_occidentalis,Corfu_WA,3,F,CUT,2.2,1.11,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
4,Pontia_occidentalis,Corfu_WA,4,M,CTL,2.5,0.71,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
5,Pontia_occidentalis,Corfu_WA,5,M,CUT,2,0.76,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
6,Pontia_occidentalis,Corfu_WA,6,F,CTL,2.6,0.56,1993-07-05,4,186,0,NA,NA,Corfu.CutWings.1993_2
7,Pontia_occidentalis,Corfu_WA,7,M,CUT,2,0.7,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
8,Pontia_occidentalis,Corfu_WA,8,M,CTL,2.2,0.54,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
9,Pontia_occidentalis,Corfu_WA,9,M,CUT,2.1,0.64,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
10,Pontia_occidentalis,Corfu_WA,10,M,CTL,2.6,0.62,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
11,Pontia_occidentalis,Corfu_WA,11,M,CUT,2.1,0.72,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
12,Pontia_occidentalis,Corfu_WA,12,F,CTL,2.7,1.21,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
13,Pontia_occidentalis,Corfu_WA,13,M,CUT,2.1,0.6,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
14,Pontia_occidentalis,Corfu_WA,14,M,CTL,2.4,0.66,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
15,Pontia_occidentalis,Corfu_WA,15,F,CUT,2,0.65,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
16,Pontia_occidentalis,Corfu_WA,16,F,CTL,2.3,0.66,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
17,Pontia_occidentalis,Corfu_WA,17,F,CUT,2.3,0.72,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
18,Pontia_occidentalis,Corfu_WA,18,M,CTL,2.4,0.62,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
19,Pontia_occidentalis,Corfu_WA,19,F,CUT,2.1,0.77,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
20,Pontia_occidentalis,Corfu_WA,20,F,CTL,2.3,0.52,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
21,Pontia_occidentalis,Corfu_WA,21,M,CUT,2.1,0.67,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
22,Pontia_occidentalis,Corfu_WA,22,F,CTL,2.4,0.55,1993-07-05,4,186,0,NA,NA,Corfu.CutWings.1993_2
23,Pontia_occidentalis,Corfu_WA,24,M,CTL,2.3,0.65,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
24,Pontia_occidentalis,Corfu_WA,25,M,CUT,1.7,0.37,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
25,Pontia_occidentalis,Corfu_WA,26,F,CTL,2.5,0.82,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
26,Pontia_occidentalis,Corfu_WA,27,M,CUT,2.1,0.65,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
27,Pontia_occidentalis,Corfu_WA,28,M,CTL,2.6,0.67,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
28,Pontia_occidentalis,Corfu_WA,29,M,CUT,2,0.63,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
29,Pontia_occidentalis,Corfu_WA,30,F,CTL,2.3,0.72,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
30,Pontia_occidentalis,Corfu_WA,31,F,CUT,2.3,0.85,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
31,Pontia_occidentalis,Corfu_WA,32,M,CTL,2.2,0.59,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
32,Pontia_occidentalis,Corfu_WA,33,M,CUT,2.1,0.65,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
33,Pontia_occidentalis,Corfu_WA,34,M,CTL,2.3,0.53,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
34,Pontia_occidentalis,Corfu_WA,35,F,CUT,2.1,0.72,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
35,Pontia_occidentalis,Corfu_WA,36,F,CTL,2.6,0.98,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
36,Pontia_occidentalis,Corfu_WA,37,F,CUT,1.9,0.62,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
37,Pontia_occidentalis,Corfu_WA,38,F,CTL,2.4,0.66,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
38,Pontia_occidentalis,Corfu_WA,39,F,CUT,2,0.81,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
39,Pontia_occidentalis,Corfu_WA,40,F,CTL,2.7,1.11,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
40,Pontia_occidentalis,Corfu_WA,41,M,CUT,2,0.68,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
41,Pontia_occidentalis,Corfu_WA,42,M,CTL,2.3,0.72,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
42,Pontia_occidentalis,Corfu_WA,43,F,CUT,2.3,1.12,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
43,Pontia_occidentalis,Corfu_WA,44,M,CTL,2.3,0.58,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
44,Pontia_occidentalis,Corfu_WA,45,M,CUT,2.1,0.88,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
45,Pontia_occidentalis,Corfu_WA,46,M,CTL,2.5,0.6,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
46,Pontia_occidentalis,Corfu_WA,47,M,CUT,2.1,0.53,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
47,Pontia_occidentalis,Corfu_WA,48,M,CTL,2.5,0.59,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
48,Pontia_occidentalis,Corfu_WA,49,M,CUT,2.1,0.57,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
49,Pontia_occidentalis,Corfu_WA,50,F,CTL,2.3,0.67,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
50,Pontia_occidentalis,Corfu_WA,51,F,CUT,2.1,0.65,1993-07-05,4,186,0,NA,NA,Corfu.CutWings.1993_2
51,Pontia_occidentalis,Corfu_WA,52,F,CTL,2.4,0.7,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
52,Pontia_occidentalis,Corfu_WA,53,F,CUT,2,0.7,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
53,Pontia_occidentalis,Corfu_WA,54,F,CTL,2.2,0.48,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
54,Pontia_occidentalis,Corfu_WA,55,M,CUT,1.9,0.49,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
55,Pontia_occidentalis,Corfu_WA,56,M,CTL,2.5,0.77,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
56,Pontia_occidentalis,Corfu_WA,57,F,CUT,2.1,0.5,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
57,Pontia_occidentalis,Corfu_WA,58,M,CTL,2.4,0.84,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
58,Pontia_occidentalis,Corfu_WA,59,M,CUT,2,0.54,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
59,Pontia_occidentalis,Corfu_WA,60,F,CTL,2.7,1.12,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
60,Pontia_occidentalis,Corfu_WA,61,F,CUT,2.2,0.81,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
61,Pontia_occidentalis,Corfu_WA,62,M,CTL,2.2,0.48,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
62,Pontia_occidentalis,Corfu_WA,63,F,CUT,2.1,0.96,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
63,Pontia_occidentalis,Corfu_WA,64,F,CTL,2.4,0.91,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
64,Pontia_occidentalis,Corfu_WA,65,F,CUT,2.2,1,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
65,Pontia_occidentalis,Corfu_WA,66,F,CTL,2.4,0.67,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
66,Pontia_occidentalis,Corfu_WA,67,M,CUT,2,0.72,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
67,Pontia_occidentalis,Corfu_WA,68,M,CTL,2.5,0.53,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
68,Pontia_occidentalis,Corfu_WA,69,M,CUT,2.1,0.69,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
69,Pontia_occidentalis,Corfu_WA,70,F,CTL,2.4,0.85,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
70,Pontia_occidentalis,Corfu_WA,71,M,CUT,2,0.71,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
71,Pontia_occidentalis,Corfu_WA,72,F,CTL,2.5,1.02,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
72,Pontia_occidentalis,Corfu_WA,73,F,CUT,2.2,0.6,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
73,Pontia_occidentalis,Corfu_WA,74,M,CTL,2.6,0.91,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
74,Pontia_occidentalis,Corfu_WA,75,F,CUT,2.1,0.8,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
75,Pontia_occidentalis,Corfu_WA,76,M,CTL,2.5,0.94,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
76,Pontia_occidentalis,Corfu_WA,77,M,CUT,2,0.62,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
77,Pontia_occidentalis,Corfu_WA,78,M,CTL,2.3,0.53,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
78,Pontia_occidentalis,Corfu_WA,79,F,CUT,2.1,0.52,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
79,Pontia_occidentalis,Corfu_WA,80,M,CTL,2.6,0.86,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
80,Pontia_occidentalis,Corfu_WA,81,M,CUT,2.3,0.79,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
81,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.5,0.73,1993-07-05,3,186,0,NA,NA,Corfu.CutWings.1993_2
82,Pontia_occidentalis,Corfu_WA,84,M,CTL,2.5,0.75,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
83,Pontia_occidentalis,Corfu_WA,85,M,CUT,2.1,0.6,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
84,Pontia_occidentalis,Corfu_WA,86,F,CTL,2.7,1.36,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
85,Pontia_occidentalis,Corfu_WA,87,M,CUT,2.4,0.76,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
86,Pontia_occidentalis,Corfu_WA,88,F,CTL,2.5,0.91,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
87,Pontia_occidentalis,Corfu_WA,89,M,CUT,2.1,0.59,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
88,Pontia_occidentalis,Corfu_WA,90,M,CTL,2.3,0.59,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
89,Pontia_occidentalis,Corfu_WA,91,M,CUT,1.7,0.38,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
90,Pontia_occidentalis,Corfu_WA,92,F,CTL,2.5,0.83,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
91,Pontia_occidentalis,Corfu_WA,93,F,CUT,2.1,0.83,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
92,Pontia_occidentalis,Corfu_WA,94,M,CTL,2.3,0.48,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
93,Pontia_occidentalis,Corfu_WA,95,M,CUT,2.2,1.05,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
94,Pontia_occidentalis,Corfu_WA,96,F,CTL,2.5,0.63,1993-07-05,2,186,0,NA,NA,Corfu.CutWings.1993_2
95,Pontia_occidentalis,Corfu_WA,97,M,CUT,2.2,0.86,1993-07-05,1,186,0,NA,NA,Corfu.CutWings.1993_2
96,Pontia_occidentalis,Corfu_WA,98,F,CTL,2.5,0.5,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
97,Pontia_occidentalis,Corfu_WA,99,F,CUT,2.1,0.66,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
98,Pontia_occidentalis,Corfu_WA,100,F,CTL,2.5,0.79,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
99,Pontia_occidentalis,Corfu_WA,101,M,CUT,2.5,0.9,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
100,Pontia_occidentalis,Corfu_WA,102,F,CTL,2.7,1.15,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
101,Pontia_occidentalis,Corfu_WA,103,M,CUT,2.3,0.72,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
102,Pontia_occidentalis,Corfu_WA,104,M,CTL,2.3,0.63,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
103,Pontia_occidentalis,Corfu_WA,105,M,CUT,2,0.44,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
104,Pontia_occidentalis,Corfu_WA,106,F,CTL,2.4,1.05,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
105,Pontia_occidentalis,Corfu_WA,107,F,CUT,2.1,0.56,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
106,Pontia_occidentalis,Corfu_WA,108,F,CTL,2.6,0.95,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
107,Pontia_occidentalis,Corfu_WA,109,M,CUT,2.1,0.64,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
108,Pontia_occidentalis,Corfu_WA,110,M,CTL,2,0.43,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
109,Pontia_occidentalis,Corfu_WA,111,F,CUT,2.2,0.72,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
110,Pontia_occidentalis,Corfu_WA,112,M,CTL,2.6,0.85,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
111,Pontia_occidentalis,Corfu_WA,113,F,CUT,1.9,0.73,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
112,Pontia_occidentalis,Corfu_WA,114,F,CTL,2.3,0.54,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
113,Pontia_occidentalis,Corfu_WA,115,M,CUT,2.2,0.47,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
114,Pontia_occidentalis,Corfu_WA,116,F,CTL,2.7,1,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
115,Pontia_occidentalis,Corfu_WA,117,M,CUT,2.1,0.61,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
116,Pontia_occidentalis,Corfu_WA,118,M,CTL,2.4,0.58,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
117,Pontia_occidentalis,Corfu_WA,119,M,CUT,2.1,0.61,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
118,Pontia_occidentalis,Corfu_WA,120,M,CTL,2.6,0.72,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
119,Pontia_occidentalis,Corfu_WA,121,F,CUT,2.3,0.65,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
120,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,0.54,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
121,Pontia_occidentalis,Corfu_WA,123,M,CUT,2.2,0.59,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
122,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.5,0.77,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
123,Pontia_occidentalis,Corfu_WA,125,F,CUT,2,0.65,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
124,Pontia_occidentalis,Corfu_WA,126,M,CTL,2.1,0.42,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
125,Pontia_occidentalis,Corfu_WA,127,F,CUT,2.1,0.63,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
126,Pontia_occidentalis,Corfu_WA,128,F,CTL,2.5,0.88,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
127,Pontia_occidentalis,Corfu_WA,129,M,CUT,2.2,0.68,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
128,Pontia_occidentalis,Corfu_WA,130,F,CTL,2.7,1.02,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
129,Pontia_occidentalis,Corfu_WA,131,M,CUT,2,0.58,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
130,Pontia_occidentalis,Corfu_WA,132,F,CTL,2.6,0.95,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
131,Pontia_occidentalis,Corfu_WA,133,F,CUT,2.4,1.32,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
132,Pontia_occidentalis,Corfu_WA,134,M,CTL,2.2,0.57,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
133,Pontia_occidentalis,Corfu_WA,135,M,CUT,2.2,0.94,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
134,Pontia_occidentalis,Corfu_WA,136,F,CTL,2.4,0.59,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
135,Pontia_occidentalis,Corfu_WA,137,M,CUT,2.2,0.7,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
136,Pontia_occidentalis,Corfu_WA,138,F,CTL,2.4,0.94,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
137,Pontia_occidentalis,Corfu_WA,139,F,CUT,2.4,1.09,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
138,Pontia_occidentalis,Corfu_WA,140,M,CTL,2.6,0.77,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
139,Pontia_occidentalis,Corfu_WA,141,F,CUT,2.1,0.68,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
140,Pontia_occidentalis,Corfu_WA,142,F,CTL,2.5,1.06,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
141,Pontia_occidentalis,Corfu_WA,143,F,CUT,2.2,0.81,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
142,Pontia_occidentalis,Corfu_WA,144,F,CTL,2.6,0.85,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
143,Pontia_occidentalis,Corfu_WA,145,F,CUT,2.2,0.79,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
144,Pontia_occidentalis,Corfu_WA,146,F,CTL,2.1,0.66,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
145,Pontia_occidentalis,Corfu_WA,147,F,CUT,2.2,0.99,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
146,Pontia_occidentalis,Corfu_WA,149,F,CUT,2.1,0.77,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
147,Pontia_occidentalis,Corfu_WA,150,F,CTL,2.6,0.61,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
148,Pontia_occidentalis,Corfu_WA,151,F,CUT,2.1,0.86,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
149,Pontia_occidentalis,Corfu_WA,152,M,CTL,2.6,0.73,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
150,Pontia_occidentalis,Corfu_WA,153,M,CUT,2.2,0.54,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
151,Pontia_occidentalis,Corfu_WA,154,M,CTL,2.3,0.57,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
152,Pontia_occidentalis,Corfu_WA,155,M,CUT,2.3,0.77,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
153,Pontia_occidentalis,Corfu_WA,156,M,CTL,2.3,0.5,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
154,Pontia_occidentalis,Corfu_WA,157,F,CUT,1.9,0.59,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
155,Pontia_occidentalis,Corfu_WA,159,M,CUT,2.3,0.82,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
156,Pontia_occidentalis,Corfu_WA,160,F,CTL,2.5,1,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
157,Pontia_occidentalis,Corfu_WA,161,F,CUT,2.2,0.96,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
158,Pontia_occidentalis,Corfu_WA,162,M,CTL,2.4,0.64,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
159,Pontia_occidentalis,Corfu_WA,163,F,CUT,2.1,0.88,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
160,Pontia_occidentalis,Corfu_WA,164,F,CTL,2.4,0.75,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
161,Pontia_occidentalis,Corfu_WA,165,F,CUT,2.3,0.78,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
162,Pontia_occidentalis,Corfu_WA,166,F,CTL,2.6,1.04,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
163,Pontia_occidentalis,Corfu_WA,167,M,CUT,2.2,0.73,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
164,Pontia_occidentalis,Corfu_WA,168,M,CTL,2.7,0.87,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
165,Pontia_occidentalis,Corfu_WA,169,M,CUT,1.7,0.48,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
166,Pontia_occidentalis,Corfu_WA,170,M,CTL,2.2,0.54,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
167,Pontia_occidentalis,Corfu_WA,171,M,CUT,2.2,0.92,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
168,Pontia_occidentalis,Corfu_WA,172,M,CTL,2.6,0.92,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
169,Pontia_occidentalis,Corfu_WA,173,M,CUT,2,0.62,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
170,Pontia_occidentalis,Corfu_WA,174,F,CTL,2.2,0.52,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
171,Pontia_occidentalis,Corfu_WA,175,M,CUT,1.7,0.4,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
172,Pontia_occidentalis,Corfu_WA,176,F,CTL,2.5,0.91,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
173,Pontia_occidentalis,Corfu_WA,177,F,CUT,2.2,0.62,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
174,Pontia_occidentalis,Corfu_WA,178,F,CTL,2.3,0.79,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
175,Pontia_occidentalis,Corfu_WA,179,F,CUT,2,0.65,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
176,Pontia_occidentalis,Corfu_WA,180,M,CTL,2.5,0.72,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
177,Pontia_occidentalis,Corfu_WA,181,F,CUT,2.2,0.97,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
178,Pontia_occidentalis,Corfu_WA,182,F,CTL,2.3,0.63,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
179,Pontia_occidentalis,Corfu_WA,183,F,CUT,2.1,0.49,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
180,Pontia_occidentalis,Corfu_WA,184,F,CTL,2.6,0.89,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
181,Pontia_occidentalis,Corfu_WA,185,M,CUT,2.2,0.59,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
182,Pontia_occidentalis,Corfu_WA,186,F,CTL,2.6,0.81,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
183,Pontia_occidentalis,Corfu_WA,187,M,CUT,2.3,0.8,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
184,Pontia_occidentalis,Corfu_WA,188,M,CTL,2.4,0.64,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
185,Pontia_occidentalis,Corfu_WA,189,F,CUT,1.9,0.59,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
186,Pontia_occidentalis,Corfu_WA,190,F,CTL,2.3,0.66,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
187,Pontia_occidentalis,Corfu_WA,191,F,CUT,2.4,0.86,1993-07-06,3,187,0,NA,NA,Corfu.CutWings.1993_2
188,Pontia_occidentalis,Corfu_WA,192,M,CTL,2.5,0.85,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
189,Pontia_occidentalis,Corfu_WA,193,F,CUT,2.1,0.74,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
190,Pontia_occidentalis,Corfu_WA,194,F,CTL,2.7,0.74,1993-07-06,4,187,0,NA,NA,Corfu.CutWings.1993_2
191,Pontia_occidentalis,Corfu_WA,195,F,CUT,2.1,0.77,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
192,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,0.72,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
193,Pontia_occidentalis,Corfu_WA,197,M,CUT,2,0.68,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
194,Pontia_occidentalis,Corfu_WA,198,F,CTL,2.4,0.85,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
195,Pontia_occidentalis,Corfu_WA,199,M,CUT,2.1,0.65,1993-07-06,2,187,0,NA,NA,Corfu.CutWings.1993_2
196,Pontia_occidentalis,Corfu_WA,200,F,CTL,2.7,0.83,1993-07-06,1,187,0,NA,NA,Corfu.CutWings.1993_2
