RECNUM,ID,TREAT,SEX,FAM,FWL,AGE,WEAR,NRECAP,REL_DATE,COND_0,SPECIES,SITE,NOTEBOOK
693,259,LD,F,12,2.481839453,8,4,5,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
694,259,LD,F,12,2.481839453,8,3,6,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
695,261,LD,M,12,2.565106505,1,1,1,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
696,261,LD,F,12,2.565106505,1,3,2,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
697,267,LD,F,14,2.583125242,1,1,1,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
698,267,LD,F,14,2.583125242,2,2,2,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
699,267,LD,F,14,2.583125242,3,5,3,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
700,268,LD,F,9,2.46452724,1,1,1,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
701,268,LD,F,9,2.46452724,3,3,2,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
702,268,LD,F,9,2.46452724,3,3,3,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
703,268,LD,F,9,2.46452724,5,5,4,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
704,268,LD,F,9,2.46452724,5,5,5,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
705,269,LD,F,5,2.327977815,3,1,1,7/27/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_2
