RECNUM,ID,TREAT,SEX,FAM,FWL,AGE,WEAR,NRECAP,REL_DATE,COND_0,SPECIES,SITE,NOTEBOOK
1,94,SD,M,150,2.729176731,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
2,95,SD,M,150,2.401275369,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
3,97,SD,F,150,2.707430418,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
4,96,SD,M,150,2.559981418,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
5,98,SD,F,150,2.567672894,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
6,99,SD,F,150,2.153296664,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
7,93,SD,M,150,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
8,100,SD,M,150,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
9,15,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
10,21,SD,F,1,2.504276824,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
11,53,SD,F,1,2.723723832,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
12,45,SD,F,1,2.534509178,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
13,37,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
14,14,SD,M,1,2.542124122,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
15,34,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
16,52,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
17,31,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
18,32,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
19,6,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
20,49,SD,F,1,2.501773799,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
21,33,SD,F,1,2.420562618,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
22,51,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
23,17,SD,F,1,2.351374381,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
24,50,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
25,46,SD,F,1,2.48929615,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
26,47,SD,F,1,2.52186826,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
27,48,SD,F,1,2.457144737,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
28,22,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
29,23,SD,F,1,2.593478436,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
30,29,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
31,30,SD,M,1,2.46452724,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
32,44,SD,M,1,2.526917044,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
33,36,SD,M,1,2.430264259,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
34,28,SD,M,1,2.52186826,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
35,16,SD,F,1,2.449784349,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
36,24,SD,M,1,2.542124122,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
37,38,SD,F,1,2.56254268,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
38,25,SD,M,1,2.288736686,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
39,26,SD,F,1,2.427835209,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
40,43,SD,M,1,2.624787656,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
41,40,SD,F,1,2.386910854,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
42,42,SD,F,1,2.531975935,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
43,9,SD,M,1,2.386910854,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
44,11,SD,F,1,2.609086082,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
45,54,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
46,4,SD,F,1,2.590886254,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
47,20,SD,M,1,2.435129651,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
48,12,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
49,19,SD,M,1,2.444889677,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
50,18,SD,M,1,2.325651,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
51,1,SD,M,1,2.422984391,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
52,27,SD,M,1,2.685857382,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
53,35,SD,M,1,2.325651,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
54,13,SD,F,1,2.539583268,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
55,41,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
56,3,SD,M,1,2.474405091,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
57,10,SD,M,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
58,8,SD,F,1,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
59,7,SD,F,1,2.529445225,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
60,5,SD,M,1,2.410899706,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
61,39,SD,M,1,2.457144737,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
62,2,SD,M,1,2.444889677,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
63,103,SD,M,3,2.534509178,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
64,107,SD,M,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
65,112,SD,M,3,2.435129651,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
66,102,SD,M,3,2.519347653,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
67,110,SD,M,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
68,108,SD,M,3,2.554866572,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
69,101,SD,F,3,2.78152684,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
70,109,SD,M,3,2.459603111,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
71,105,SD,F,3,2.444889677,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
72,111,SD,M,3,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
73,104,SD,M,3,2.418143265,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
74,106,SD,M,3,2.418143265,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
75,413,LD,M,7,2.624787656,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
76,414,LD,M,7,2.696622327,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
77,415,LD,F,7,2.583125242,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
78,417,LD,F,7,2.834881111,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
79,412,LD,M,7,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
80,416,LD,F,7,2.834881111,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
81,155,SD,M,7,2.549761945,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
82,69,SD,M,8,2.596073211,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
83,79,SD,M,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
84,70,SD,F,8,2.466993,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
85,71,SD,M,8,2.529445225,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
86,74,SD,F,8,2.479358854,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
87,73,SD,F,8,2.640583723,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
88,78,SD,M,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
89,76,SD,F,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
90,75,SD,F,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
91,77,SD,M,8,2.630042485,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
92,352,LD,M,8,2.469461227,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
93,362,LD,F,8,2.693927053,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
94,354,LD,F,8,2.459603111,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
95,356,LD,F,8,2.327977815,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
96,353,LD,M,8,2.577964154,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
97,366,LD,M,8,2.46452724,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
98,355,LD,F,8,2.449784349,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
99,358,LD,F,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
100,359,LD,M,8,2.547213458,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
101,361,LD,F,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
102,360,LD,M,8,2.52439139,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
103,364,LD,M,8,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
104,363,LD,F,8,2.78988395,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
105,368,LD,M,8,2.413311812,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
106,367,LD,M,8,2.496775252,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
107,365,LD,M,8,2.549761945,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
108,369,LD,M,8,2.479358854,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
109,164,SD,F,10,2.506782354,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
110,177,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
111,173,SD,F,10,2.516829564,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
112,161,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
113,165,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
114,178,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
115,174,SD,M,10,2.356081835,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
116,185,SD,M,10,2.363160694,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
117,183,SD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
118,72,SD,M,8,2.418143265,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
119,162,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
120,169,SD,F,10,2.56254268,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
121,166,SD,M,10,2.256917626,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
122,157,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
123,168,SD,M,10,2.499273276,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
124,167,SD,F,10,2.275045381,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
125,163,SD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
126,175,SD,M,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
127,176,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
128,172,SD,F,10,2.753850186,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
129,179,SD,F,10,2.435129651,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
130,170,SD,M,10,2.430264259,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
131,158,SD,F,10,2.603873125,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
132,181,SD,F,10,2.410899706,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
133,180,SD,F,10,2.476880734,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
134,159,SD,M,10,2.346676331,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
135,156,SD,M,10,2.309428289,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
136,184,SD,F,10,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
137,160,SD,F,10,2.52439139,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
138,182,SD,F,10,2.619543327,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
139,320,LD,M,11,2.544667517,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
140,171,SD,M,10,2.356081835,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
141,322,LD,M,11,2.403677846,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
142,307,LD,M,11,2.444889677,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
143,316,LD,M,11,2.707430418,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
144,319,LD,M,11,2.48929615,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
145,318,LD,F,11,2.691234472,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
146,321,LD,M,11,2.363160694,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
147,311,LD,M,11,2.554866572,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
148,301,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
149,315,LD,M,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
150,308,LD,M,11,2.6064783,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
151,317,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
152,309,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
153,313,LD,M,11,2.554866572,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
154,329,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
155,303,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
156,310,LD,M,11,2.547213458,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
157,326,LD,M,11,2.609086082,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
158,302,LD,F,11,2.598670583,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
159,327,LD,F,11,2.659132655,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
160,323,LD,M,11,2.542124122,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
161,324,LD,M,11,2.432695739,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
162,312,LD,M,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
163,328,LD,F,11,2.588296662,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
164,306,LD,M,11,2.56254268,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
165,305,LD,F,11,2.691234472,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
166,314,LD,M,11,2.6064783,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
167,330,LD,M,11,2.471931923,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
168,304,LD,F,11,2.832047646,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
169,325,LD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
170,114,SD,M,100,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
171,120,SD,M,100,2.346676331,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
172,116,SD,F,100,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
173,122,SD,F,100,2.406082726,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
174,121,SD,M,100,1.95228406,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
175,119,SD,F,100,2.356081835,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
176,117,SD,M,100,2.252408301,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
177,115,SD,M,100,2.389298958,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
178,66,SD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
179,65,SD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
180,64,SD,M,5,2.221094295,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
181,55,SD,F,5,2.501773799,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
182,118,SD,F,100,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
183,62,SD,F,5,2.440004784,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
184,63,SD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
185,57,SD,F,5,2.869104614,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
186,58,SD,F,5,2.491786692,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
187,67,SD,F,5,2.449784349,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
188,56,SD,M,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
189,60,SD,F,5,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
190,59,SD,M,5,2.544667517,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
191,61,SD,F,5,2.702020969,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
192,113,SD,F,100,2.511800935,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
193,483,LD,F,13,2.501773799,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
194,130,SD,M,11,2.398875294,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
195,129,SD,F,11,2.442446009,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
196,146,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
197,153,SD,F,11,2.567672894,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
198,150,SD,F,11,2.537044954,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
199,152,SD,M,11,2.457144737,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
200,151,SD,F,11,2.547213458,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
201,125,SD,F,11,2.812292536,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
202,128,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
203,147,SD,F,11,2.645870175,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
204,135,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
205,148,SD,F,11,2.363160694,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
206,139,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
207,124,SD,F,11,2.627413757,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
208,142,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
209,126,SD,F,11,2.637944459,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
210,127,SD,M,11,2.559981418,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
211,134,SD,F,11,2.526917044,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
212,131,SD,M,11,2.408490012,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
213,123,SD,M,11,2.598670583,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
214,143,SD,M,11,2.349024181,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
215,141,SD,M,11,2.534509178,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
216,140,SD,F,11,2.539583268,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
217,137,SD,F,11,2.640583723,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
218,132,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
219,145,SD,M,11,2.516829564,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
220,133,SD,M,11,2.737376555,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
221,136,SD,M,11,2.334972234,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
222,138,SD,F,11,2.363160694,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
223,144,SD,F,11,NA,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
224,439,LD,F,1,2.83771741,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
225,466,LD,M,1,2.389298958,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
226,465,LD,M,1,2.481839453,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
227,462,LD,F,1,2.370260821,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
228,430,LD,M,1,2.459603111,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
229,468,LD,M,1,2.356081835,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
230,422,LD,M,1,2.466993,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
231,457,LD,F,1,2.669790487,0,1,0,5/4/1992,1,Pontia_occidentalis,Corfu_WA,Corfu.1992_1
