RECNUM,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,WTDBUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,WEAR,NOTEBOOK
194,Pontia_occidentalis,Corfu_WA,203,F,WTD,2.6,102,117,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
195,Pontia_occidentalis,Corfu_WA,204,F,CTL,2.5,108,105,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
196,Pontia_occidentalis,Corfu_WA,205,F,WTD,2.4,62,74,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
197,Pontia_occidentalis,Corfu_WA,206,F,CTL,2.3,74,71,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
198,Pontia_occidentalis,Corfu_WA,207,F,WTD,2.5,114,121,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
199,Pontia_occidentalis,Corfu_WA,208,F,CTL,2.6,83,80,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
200,Pontia_occidentalis,Corfu_WA,209,F,WTD,2.5,71,75,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
201,Pontia_occidentalis,Corfu_WA,210,F,CTL,2.2,86,84,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
202,Pontia_occidentalis,Corfu_WA,211,F,WTD,2.2,44,60,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
203,Pontia_occidentalis,Corfu_WA,212,F,CTL,2.3,71,69,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
204,Pontia_occidentalis,Corfu_WA,213,F,WTD,2.6,97,109,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
205,Pontia_occidentalis,Corfu_WA,214,F,CTL,2.4,90,88,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
206,Pontia_occidentalis,Corfu_WA,215,F,WTD,2.5,87,98,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
207,Pontia_occidentalis,Corfu_WA,216,F,CTL,2.5,92,92,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
208,Pontia_occidentalis,Corfu_WA,217,F,WTD,2.5,79,99,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
209,Pontia_occidentalis,Corfu_WA,218,F,CTL,2.5,99,94,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
210,Pontia_occidentalis,Corfu_WA,219,F,WTD,2.5,73,77,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
211,Pontia_occidentalis,Corfu_WA,220,F,CTL,2.4,67,63,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
212,Pontia_occidentalis,Corfu_WA,221,F,WTD,2.4,76,89,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
213,Pontia_occidentalis,Corfu_WA,222,F,CTL,2.5,86,84,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
214,Pontia_occidentalis,Corfu_WA,223,F,WTD,2.4,74,90,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
215,Pontia_occidentalis,Corfu_WA,224,F,CTL,2.5,112,107,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
216,Pontia_occidentalis,Corfu_WA,225,F,WTD,2.5,62,74,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
217,Pontia_occidentalis,Corfu_WA,226,F,CTL,2.4,82,81,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
218,Pontia_occidentalis,Corfu_WA,227,F,WTD,2.5,95,104,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
219,Pontia_occidentalis,Corfu_WA,228,F,CTL,2.5,92,88,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
220,Pontia_occidentalis,Corfu_WA,229,F,WTD,2.5,82,96,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
221,Pontia_occidentalis,Corfu_WA,230,F,CTL,2.5,100,97,1994-06-10,4,161,0,NA,NA,NA,Corfu.Weighted.1994
222,Pontia_occidentalis,Corfu_WA,231,F,WTD,2.6,88,98,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
223,Pontia_occidentalis,Corfu_WA,232,F,CTL,2.5,85,80,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
224,Pontia_occidentalis,Corfu_WA,233,F,WTD,2.4,58,70,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
225,Pontia_occidentalis,Corfu_WA,234,F,CTL,2.6,113,124,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
226,Pontia_occidentalis,Corfu_WA,235,F,WTD,2.6,89,96,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
227,Pontia_occidentalis,Corfu_WA,236,F,CTL,2.6,106,103,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
228,Pontia_occidentalis,Corfu_WA,237,F,WTD,2.4,59,73,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
229,Pontia_occidentalis,Corfu_WA,238,F,CTL,2.4,78,78,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
230,Pontia_occidentalis,Corfu_WA,239,F,WTD,2.4,75,81,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
231,Pontia_occidentalis,Corfu_WA,240,F,CTL,2.4,105,100,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
232,Pontia_occidentalis,Corfu_WA,241,F,WTD,2.3,67,80,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
233,Pontia_occidentalis,Corfu_WA,242,F,CTL,2.6,85,34,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
234,Pontia_occidentalis,Corfu_WA,243,F,WTD,2.3,73,84,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
235,Pontia_occidentalis,Corfu_WA,244,F,CTL,2.5,110,104,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
236,Pontia_occidentalis,Corfu_WA,245,F,WTD,2.5,78,93,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
237,Pontia_occidentalis,Corfu_WA,246,F,CTL,2.4,78,76,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
238,Pontia_occidentalis,Corfu_WA,247,F,WTD,2.6,125,134,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
239,Pontia_occidentalis,Corfu_WA,248,F,CTL,2.4,74,76,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
240,Pontia_occidentalis,Corfu_WA,249,F,WTD,2.6,64,83,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
241,Pontia_occidentalis,Corfu_WA,250,F,CTL,2.3,75,72,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
242,Pontia_occidentalis,Corfu_WA,251,F,WTD,2.3,61,68,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
243,Pontia_occidentalis,Corfu_WA,252,F,CTL,2.4,77,71,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
244,Pontia_occidentalis,Corfu_WA,253,F,WTD,2.4,84,93,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
245,Pontia_occidentalis,Corfu_WA,255,F,WTD,2.4,67,79,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
246,Pontia_occidentalis,Corfu_WA,256,F,CTL,2.6,99,92,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
247,Pontia_occidentalis,Corfu_WA,257,F,WTD,2.5,77,94,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
248,Pontia_occidentalis,Corfu_WA,258,F,CTL,2.4,88,35,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
249,Pontia_occidentalis,Corfu_WA,259,F,WTD,2.5,72,82,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
250,Pontia_occidentalis,Corfu_WA,260,F,CTL,2.5,116,112,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
251,Pontia_occidentalis,Corfu_WA,261,F,WTD,2.5,95,101,1994-06-10,4,161,0,NA,NA,NA,Corfu.Weighted.1994
252,Pontia_occidentalis,Corfu_WA,262,M,CTL,2.6,85,82,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
253,Pontia_occidentalis,Corfu_WA,263,M,WTD,2.4,65,81,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
254,Pontia_occidentalis,Corfu_WA,264,M,CTL,2.3,73,69,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
255,Pontia_occidentalis,Corfu_WA,265,M,WTD,2.3,64,78,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
256,Pontia_occidentalis,Corfu_WA,266,M,CTL,2.4,78,75,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
257,Pontia_occidentalis,Corfu_WA,267,M,WTD,2.5,108,116,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
258,Pontia_occidentalis,Corfu_WA,268,M,CTL,2.6,91,88,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
259,Pontia_occidentalis,Corfu_WA,269,M,WTD,2.3,75,82,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
260,Pontia_occidentalis,Corfu_WA,270,M,CTL,2.3,66,60,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
261,Pontia_occidentalis,Corfu_WA,271,M,WTD,2.3,54,64,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
262,Pontia_occidentalis,Corfu_WA,272,M,CTL,2.4,65,60,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
263,Pontia_occidentalis,Corfu_WA,273,M,WTD,2.5,74,83,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
264,Pontia_occidentalis,Corfu_WA,274,M,CTL,2.4,71,66,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
265,Pontia_occidentalis,Corfu_WA,275,M,WTD,2.4,103,116,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
266,Pontia_occidentalis,Corfu_WA,276,M,CTL,2.3,91,89,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
267,Pontia_occidentalis,Corfu_WA,277,M,WTD,2.4,54,65,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
268,Pontia_occidentalis,Corfu_WA,278,M,CTL,2.4,92,90,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
269,Pontia_occidentalis,Corfu_WA,279,M,WTD,2.3,67,78,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
270,Pontia_occidentalis,Corfu_WA,280,M,CTL,2.3,73,68,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
271,Pontia_occidentalis,Corfu_WA,281,M,WTD,2.4,56,70,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
272,Pontia_occidentalis,Corfu_WA,282,M,CTL,2.3,67,68,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
273,Pontia_occidentalis,Corfu_WA,283,M,WTD,2.3,74,83,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
274,Pontia_occidentalis,Corfu_WA,284,M,CTL,2.6,89,85,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
275,Pontia_occidentalis,Corfu_WA,285,M,WTD,2.3,21,44,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
276,Pontia_occidentalis,Corfu_WA,286,M,CTL,2.2,54,49,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
277,Pontia_occidentalis,Corfu_WA,287,M,WTD,2.4,61,68,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
278,Pontia_occidentalis,Corfu_WA,288,M,CTL,2.4,67,63,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
279,Pontia_occidentalis,Corfu_WA,289,M,WTD,2.2,70,80,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
280,Pontia_occidentalis,Corfu_WA,290,M,CTL,2.4,72,69,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
281,Pontia_occidentalis,Corfu_WA,291,M,WTD,2.3,73,77,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
282,Pontia_occidentalis,Corfu_WA,292,M,CTL,2.4,89,84,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
283,Pontia_occidentalis,Corfu_WA,293,M,WTD,2.4,56,68,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
284,Pontia_occidentalis,Corfu_WA,294,M,CTL,2.4,69,61,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
285,Pontia_occidentalis,Corfu_WA,295,M,WTD,2.3,59,72,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
286,Pontia_occidentalis,Corfu_WA,296,M,CTL,2.6,80,76,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
287,Pontia_occidentalis,Corfu_WA,297,M,WTD,2.3,64,76,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
288,Pontia_occidentalis,Corfu_WA,298,M,CTL,2.5,75,72,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
289,Pontia_occidentalis,Corfu_WA,299,M,WTD,2.4,74,88,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
290,Pontia_occidentalis,Corfu_WA,300,M,CTL,2.4,77,75,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
291,Pontia_occidentalis,Corfu_WA,301,M,WTD,2.4,68,77,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
292,Pontia_occidentalis,Corfu_WA,302,M,CTL,2.3,71,66,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
293,Pontia_occidentalis,Corfu_WA,303,M,WTD,2.4,71,80,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
294,Pontia_occidentalis,Corfu_WA,304,M,CTL,2.3,64,64,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
295,Pontia_occidentalis,Corfu_WA,305,M,WTD,2.5,81,92,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
296,Pontia_occidentalis,Corfu_WA,306,M,CTL,2.5,71,67,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
297,Pontia_occidentalis,Corfu_WA,307,M,WTD,2.3,63,70,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
298,Pontia_occidentalis,Corfu_WA,308,M,CTL,2.4,71,64,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
299,Pontia_occidentalis,Corfu_WA,309,M,WTD,2.5,62,71,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
300,Pontia_occidentalis,Corfu_WA,310,M,CTL,2.4,78,73,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
301,Pontia_occidentalis,Corfu_WA,311,M,WTD,2.4,60,76,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
302,Pontia_occidentalis,Corfu_WA,312,M,CTL,2.4,72,65,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
303,Pontia_occidentalis,Corfu_WA,313,M,WTD,2.3,75,88,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
304,Pontia_occidentalis,Corfu_WA,314,M,CTL,2.3,56,56,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
305,Pontia_occidentalis,Corfu_WA,315,M,WTD,2.3,66,75,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
306,Pontia_occidentalis,Corfu_WA,316,M,CTL,2.6,82,73,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
307,Pontia_occidentalis,Corfu_WA,317,M,WTD,2.4,77,83,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
308,Pontia_occidentalis,Corfu_WA,318,M,CTL,2.2,73,70,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
309,Pontia_occidentalis,Corfu_WA,319,M,WTD,2.3,45,53,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
310,Pontia_occidentalis,Corfu_WA,320,M,CTL,2.3,59,53,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
311,Pontia_occidentalis,Corfu_WA,321,M,WTD,2.4,72,81,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
312,Pontia_occidentalis,Corfu_WA,322,M,CTL,2.3,60,56,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
313,Pontia_occidentalis,Corfu_WA,323,M,WTD,2.3,75,100,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
314,Pontia_occidentalis,Corfu_WA,324,M,CTL,2.3,67,64,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
315,Pontia_occidentalis,Corfu_WA,325,M,WTD,2.4,71,76,1994-06-10,1,161,0,NA,NA,NA,Corfu.Weighted.1994
316,Pontia_occidentalis,Corfu_WA,326,M,CTL,2,42,35,1994-06-10,2,161,0,NA,NA,NA,Corfu.Weighted.1994
317,Pontia_occidentalis,Corfu_WA,327,M,WTD,2.4,67,75,1994-06-10,3,161,0,NA,NA,NA,Corfu.Weighted.1994
318,Pontia_occidentalis,Corfu_WA,328,M,CTL,2.5,70,62,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
319,Pontia_occidentalis,Corfu_WA,329,M,WTD,2.4,72,75,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
320,Pontia_occidentalis,Corfu_WA,330,M,CTL,2.6,89,81,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
321,Pontia_occidentalis,Corfu_WA,331,M,WTD,2.4,71,80,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
322,Pontia_occidentalis,Corfu_WA,332,M,CTL,2.3,69,64,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
323,Pontia_occidentalis,Corfu_WA,333,M,WTD,2.3,62,73,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
324,Pontia_occidentalis,Corfu_WA,334,M,CTL,2.3,52,45,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
325,Pontia_occidentalis,Corfu_WA,335,M,WTD,2.3,86,94,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
326,Pontia_occidentalis,Corfu_WA,336,M,CTL,2.3,96,89,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
327,Pontia_occidentalis,Corfu_WA,337,M,WTD,2.3,70,83,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
328,Pontia_occidentalis,Corfu_WA,338,M,CTL,2.3,64,60,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
329,Pontia_occidentalis,Corfu_WA,339,M,WTD,2.3,63,78,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
330,Pontia_occidentalis,Corfu_WA,340,M,CTL,2.5,75,73,1994-06-11,4,162,0,NA,NA,NA,Corfu.Weighted.1994
331,Pontia_occidentalis,Corfu_WA,341,M,WTD,2.5,73,85,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
332,Pontia_occidentalis,Corfu_WA,342,M,CTL,2.3,66,61,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
333,Pontia_occidentalis,Corfu_WA,343,M,WTD,2.4,68,76,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
334,Pontia_occidentalis,Corfu_WA,344,M,CTL,2.3,75,65,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
335,Pontia_occidentalis,Corfu_WA,345,M,WTD,2.4,92,99,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
336,Pontia_occidentalis,Corfu_WA,346,M,CTL,2.5,80,75,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
337,Pontia_occidentalis,Corfu_WA,347,M,WTD,2.3,56,70,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
338,Pontia_occidentalis,Corfu_WA,348,M,CTL,2.2,47,43,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
339,Pontia_occidentalis,Corfu_WA,349,M,WTD,2.5,72,83,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
340,Pontia_occidentalis,Corfu_WA,350,M,CTL,2.3,66,60,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
341,Pontia_occidentalis,Corfu_WA,351,M,WTD,2.4,70,78,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
342,Pontia_occidentalis,Corfu_WA,352,M,CTL,2.4,77,74,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
343,Pontia_occidentalis,Corfu_WA,353,M,WTD,2.5,74,84,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
344,Pontia_occidentalis,Corfu_WA,354,M,CTL,2.5,70,61,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
345,Pontia_occidentalis,Corfu_WA,355,M,WTD,2.2,46,59,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
346,Pontia_occidentalis,Corfu_WA,356,M,CTL,2.4,88,79,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
347,Pontia_occidentalis,Corfu_WA,357,M,WTD,2.5,77,85,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
348,Pontia_occidentalis,Corfu_WA,358,M,CTL,2.3,65,55,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
349,Pontia_occidentalis,Corfu_WA,359,M,WTD,2.4,55,62,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
350,Pontia_occidentalis,Corfu_WA,360,M,CTL,2.5,80,75,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
351,Pontia_occidentalis,Corfu_WA,361,M,WTD,2.3,68,80,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
352,Pontia_occidentalis,Corfu_WA,362,M,CTL,2.3,76,71,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
353,Pontia_occidentalis,Corfu_WA,363,M,WTD,2.5,70,80,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
354,Pontia_occidentalis,Corfu_WA,364,M,CTL,2.4,87,82,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
355,Pontia_occidentalis,Corfu_WA,365,M,WTD,2.5,82,88,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
356,Pontia_occidentalis,Corfu_WA,366,M,CTL,2.1,53,47,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
357,Pontia_occidentalis,Corfu_WA,367,M,WTD,2.4,68,74,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
358,Pontia_occidentalis,Corfu_WA,368,M,CTL,2.4,78,72,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
359,Pontia_occidentalis,Corfu_WA,369,M,WTD,2.5,67,75,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
360,Pontia_occidentalis,Corfu_WA,370,M,CTL,2.4,74,73,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
361,Pontia_occidentalis,Corfu_WA,371,M,WTD,2.5,66,75,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
362,Pontia_occidentalis,Corfu_WA,372,M,CTL,2.3,55,52,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
363,Pontia_occidentalis,Corfu_WA,373,M,WTD,2.4,72,82,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
364,Pontia_occidentalis,Corfu_WA,374,M,CTL,2.4,69,66,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
365,Pontia_occidentalis,Corfu_WA,375,M,WTD,2.5,73,81,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
366,Pontia_occidentalis,Corfu_WA,376,M,CTL,2.3,71,67,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
367,Pontia_occidentalis,Corfu_WA,377,M,WTD,2.4,61,65,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
368,Pontia_occidentalis,Corfu_WA,378,M,CTL,2.3,74,72,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
369,Pontia_occidentalis,Corfu_WA,379,M,WTD,2.4,79,87,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
370,Pontia_occidentalis,Corfu_WA,380,M,CTL,2.5,78,72,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
371,Pontia_occidentalis,Corfu_WA,381,M,WTD,2.4,80,91,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
372,Pontia_occidentalis,Corfu_WA,382,M,CTL,2.5,84,77,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
373,Pontia_occidentalis,Corfu_WA,383,M,WTD,2.3,67,71,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
374,Pontia_occidentalis,Corfu_WA,384,M,CTL,2.3,69,63,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
375,Pontia_occidentalis,Corfu_WA,385,F,WTD,2.4,80,89,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
376,Pontia_occidentalis,Corfu_WA,386,F,CTL,2.5,79,81,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
377,Pontia_occidentalis,Corfu_WA,387,F,WTD,2.4,70,84,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
378,Pontia_occidentalis,Corfu_WA,388,F,CTL,2.4,85,82,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
379,Pontia_occidentalis,Corfu_WA,389,F,WTD,2.4,69,79,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
380,Pontia_occidentalis,Corfu_WA,390,F,CTL,2.7,106,99,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
381,Pontia_occidentalis,Corfu_WA,391,F,WTD,2.6,86,102,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
382,Pontia_occidentalis,Corfu_WA,392,F,CTL,2.6,99,93,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
383,Pontia_occidentalis,Corfu_WA,394,F,CTL,2.5,73,71,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
384,Pontia_occidentalis,Corfu_WA,395,F,WTD,2.5,76,88,1994-06-11,1,162,0,NA,NA,NA,Corfu.Weighted.1994
385,Pontia_occidentalis,Corfu_WA,396,F,CTL,2.4,85,81,1994-06-11,2,162,0,NA,NA,NA,Corfu.Weighted.1994
386,Pontia_occidentalis,Corfu_WA,397,F,WTD,2.5,92,106,1994-06-11,3,162,0,NA,NA,NA,Corfu.Weighted.1994
