RECNUM,SPECIES,SITE,ID,SEX,TREAT,FWL,BUT_WT,WTDBUT_WT,REL_DATE,COND_0,RECAP_DATE,NRECAP,BEH,TIME,WEAR,NOTEBOOK
732,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,137,3,F,9.28,2,Corfu.Weighted.1995
733,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,137,4,F,11.97,2,Corfu.Weighted.1995
734,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,138,5,B,9.65,3,Corfu.Weighted.1995
735,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,138,6,F,11.85,5,Corfu.Weighted.1995
736,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,138,7,F,12.48,5,Corfu.Weighted.1995
737,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,139,8,F,11.9,5,Corfu.Weighted.1995
738,Pontia_occidentalis,Corfu_WA,82,F,CTL,2.4,90,89,1995-05-15,1,140,9,N,11.98,5,Corfu.Weighted.1995
739,Pontia_occidentalis,Corfu_WA,85,F,WTD,2.5,123,135,1995-05-15,1,138,1,F,11.07,3,Corfu.Weighted.1995
740,Pontia_occidentalis,Corfu_WA,85,F,WTD,2.5,123,135,1995-05-15,1,138,2,S,11.1,3,Corfu.Weighted.1995
741,Pontia_occidentalis,Corfu_WA,85,F,WTD,2.5,123,135,1995-05-15,1,141,3,F,10.88,4,Corfu.Weighted.1995
742,Pontia_occidentalis,Corfu_WA,87,F,WTD,2.5,133,141,1995-05-15,1,136,1,N,12.05,1,Corfu.Weighted.1995
743,Pontia_occidentalis,Corfu_WA,87,F,WTD,2.5,133,141,1995-05-15,1,137,2,F,9.75,1,Corfu.Weighted.1995
744,Pontia_occidentalis,Corfu_WA,97,F,WTD,2.6,114,116,1995-05-15,1,136,1,F,9.18,1,Corfu.Weighted.1995
745,Pontia_occidentalis,Corfu_WA,97,F,WTD,2.6,114,116,1995-05-15,1,136,2,F,9.65,1,Corfu.Weighted.1995
746,Pontia_occidentalis,Corfu_WA,99,M,WTD,2.5,81,87,1995-05-15,1,136,1,N,10.75,1,Corfu.Weighted.1995
747,Pontia_occidentalis,Corfu_WA,99,M,WTD,2.5,81,87,1995-05-15,1,136,2,F,10.93,2,Corfu.Weighted.1995
748,Pontia_occidentalis,Corfu_WA,99,M,WTD,2.5,81,87,1995-05-15,1,137,3,F,9.55,3,Corfu.Weighted.1995
749,Pontia_occidentalis,Corfu_WA,99,M,WTD,2.5,81,87,1995-05-15,1,137,4,F,11.93,4,Corfu.Weighted.1995
750,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,137,1,B,9.58,4,Corfu.Weighted.1995
751,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,138,2,F,9.12,4,Corfu.Weighted.1995
752,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,138,3,R,10,4,Corfu.Weighted.1995
753,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,138,4,F,12.25,4,Corfu.Weighted.1995
754,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,140,5,F,10.32,4,Corfu.Weighted.1995
755,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,141,6,F,1.07,4,Corfu.Weighted.1995
756,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,141,7,F,9.98,4,Corfu.Weighted.1995
757,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,142,8,F,9.93,4,Corfu.Weighted.1995
758,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,142,9,F,9.98,4,Corfu.Weighted.1995
759,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,142,10,R,12.38,5,Corfu.Weighted.1995
760,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,143,11,F,9.2,4,Corfu.Weighted.1995
761,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,143,12,F,10.4,5,Corfu.Weighted.1995
762,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,143,13,F,12.4,5,Corfu.Weighted.1995
763,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,144,14,F,10.12,5,Corfu.Weighted.1995
764,Pontia_occidentalis,Corfu_WA,100,M,CTL,2.5,75,73,1995-05-16,4,144,15,F,12.65,5,Corfu.Weighted.1995
765,Pontia_occidentalis,Corfu_WA,102,M,CTL,2.5,82,75,1995-05-16,1,139,1,F,9.42,3,Corfu.Weighted.1995
766,Pontia_occidentalis,Corfu_WA,102,M,CTL,2.5,82,75,1995-05-16,1,140,2,F,1.43,4,Corfu.Weighted.1995
767,Pontia_occidentalis,Corfu_WA,102,M,CTL,2.5,82,75,1995-05-16,1,141,3,F,10.17,5,Corfu.Weighted.1995
768,Pontia_occidentalis,Corfu_WA,102,M,CTL,2.5,82,75,1995-05-16,1,142,4,F,12.7,5,Corfu.Weighted.1995
769,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,137,1,F,9.82,3,Corfu.Weighted.1995
770,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,137,2,F,12.05,2,Corfu.Weighted.1995
771,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,139,3,R,12.82,2,Corfu.Weighted.1995
772,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,140,4,F,1.43,3,Corfu.Weighted.1995
773,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,141,5,F,9.98,3,Corfu.Weighted.1995
774,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,142,6,F,9.83,4,Corfu.Weighted.1995
775,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,142,7,F,12.67,4,Corfu.Weighted.1995
776,Pontia_occidentalis,Corfu_WA,103,M,WTD,2.5,65,71,1995-05-16,1,142,8,F,12.83,4,Corfu.Weighted.1995
777,Pontia_occidentalis,Corfu_WA,106,M,CTL,2.4,70,64,1995-05-16,1,137,1,F,9.57,2,Corfu.Weighted.1995
778,Pontia_occidentalis,Corfu_WA,108,M,CTL,2.4,73,65,1995-05-16,1,138,1,F,10.1,2,Corfu.Weighted.1995
779,Pontia_occidentalis,Corfu_WA,108,M,CTL,2.4,73,65,1995-05-16,1,138,2,F,12.42,2,Corfu.Weighted.1995
780,Pontia_occidentalis,Corfu_WA,108,M,CTL,2.4,73,65,1995-05-16,1,139,3,F,9.62,2,Corfu.Weighted.1995
781,Pontia_occidentalis,Corfu_WA,108,M,CTL,2.4,73,65,1995-05-16,1,139,4,F,12.68,3,Corfu.Weighted.1995
782,Pontia_occidentalis,Corfu_WA,109,M,WTD,2.5,82,90,1995-05-16,1,138,1,B,9.55,3,Corfu.Weighted.1995
783,Pontia_occidentalis,Corfu_WA,109,M,WTD,2.5,82,90,1995-05-16,1,138,2,F,12.07,4,Corfu.Weighted.1995
784,Pontia_occidentalis,Corfu_WA,109,M,WTD,2.5,82,90,1995-05-16,1,139,3,F,12.15,3,Corfu.Weighted.1995
785,Pontia_occidentalis,Corfu_WA,109,M,WTD,2.5,82,90,1995-05-16,1,139,4,F,12.17,4,Corfu.Weighted.1995
786,Pontia_occidentalis,Corfu_WA,110,F,CTL,2.6,117,111,1995-05-16,1,137,1,F,9.08,1,Corfu.Weighted.1995
787,Pontia_occidentalis,Corfu_WA,111,M,WTD,2.4,78,84,1995-05-16,1,137,1,F,9.43,2,Corfu.Weighted.1995
788,Pontia_occidentalis,Corfu_WA,114,M,CTL,2.3,64,59,1995-05-16,1,138,1,B,9.52,2,Corfu.Weighted.1995
789,Pontia_occidentalis,Corfu_WA,114,M,CTL,2.3,64,59,1995-05-16,1,138,2,F,9.8,2,Corfu.Weighted.1995
790,Pontia_occidentalis,Corfu_WA,114,M,CTL,2.3,64,59,1995-05-16,1,138,3,B,10.45,1,Corfu.Weighted.1995
791,Pontia_occidentalis,Corfu_WA,114,M,CTL,2.3,64,59,1995-05-16,1,138,4,F,11.57,2,Corfu.Weighted.1995
792,Pontia_occidentalis,Corfu_WA,117,M,WTD,2.3,53,65,1995-05-16,1,138,1,F,9.32,3,Corfu.Weighted.1995
793,Pontia_occidentalis,Corfu_WA,117,M,WTD,2.3,53,65,1995-05-16,1,138,2,F,10.08,4,Corfu.Weighted.1995
794,Pontia_occidentalis,Corfu_WA,117,M,WTD,2.3,53,65,1995-05-16,1,139,3,F,12.17,4,Corfu.Weighted.1995
795,Pontia_occidentalis,Corfu_WA,117,M,WTD,2.3,53,65,1995-05-16,1,140,4,F,12.37,5,Corfu.Weighted.1995
796,Pontia_occidentalis,Corfu_WA,119,M,WTD,2.5,85,90,1995-05-16,1,140,1,F,10.83,2,Corfu.Weighted.1995
797,Pontia_occidentalis,Corfu_WA,120,M,CTL,2.4,77,74,1995-05-16,1,137,1,F,11.07,1,Corfu.Weighted.1995
798,Pontia_occidentalis,Corfu_WA,121,M,WTD,2.5,79,90,1995-05-16,1,137,1,F,11.82,3,Corfu.Weighted.1995
799,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,137,1,F,11.93,1,Corfu.Weighted.1995
800,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,138,2,B,10.22,1,Corfu.Weighted.1995
801,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,138,3,F,11.97,2,Corfu.Weighted.1995
802,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,138,4,F,12.38,2,Corfu.Weighted.1995
803,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,139,5,F,12.27,2,Corfu.Weighted.1995
804,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,140,6,F,9.85,2,Corfu.Weighted.1995
805,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,141,7,S,12.4,4,Corfu.Weighted.1995
806,Pontia_occidentalis,Corfu_WA,122,M,CTL,2.3,73,69,1995-05-16,1,142,8,F,9.55,5,Corfu.Weighted.1995
807,Pontia_occidentalis,Corfu_WA,123,M,WTD,2.4,66,73,1995-05-16,3,138,1,F,9.2,3,Corfu.Weighted.1995
808,Pontia_occidentalis,Corfu_WA,123,M,WTD,2.4,66,73,1995-05-16,3,140,2,F,9.53,3,Corfu.Weighted.1995
809,Pontia_occidentalis,Corfu_WA,123,M,WTD,2.4,66,73,1995-05-16,3,141,3,F,9.62,3,Corfu.Weighted.1995
810,Pontia_occidentalis,Corfu_WA,123,M,WTD,2.4,66,73,1995-05-16,3,141,4,F,12.43,4,Corfu.Weighted.1995
811,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.5,81,76,1995-05-16,1,137,1,F,9.72,3,Corfu.Weighted.1995
812,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.5,81,76,1995-05-16,1,137,2,F,10.4,3,Corfu.Weighted.1995
813,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.5,81,76,1995-05-16,1,137,3,F,11.78,3,Corfu.Weighted.1995
814,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.5,81,76,1995-05-16,1,138,4,F,9.43,4,Corfu.Weighted.1995
815,Pontia_occidentalis,Corfu_WA,124,M,CTL,2.5,81,76,1995-05-16,1,138,5,F,11.73,5,Corfu.Weighted.1995
816,Pontia_occidentalis,Corfu_WA,126,M,CTL,2.4,61,60,1995-05-16,1,137,1,F,8.83,1,Corfu.Weighted.1995
817,Pontia_occidentalis,Corfu_WA,128,M,CTL,2.4,65,61,1995-05-16,2,137,1,F,12.3,3,Corfu.Weighted.1995
818,Pontia_occidentalis,Corfu_WA,128,M,CTL,2.4,65,61,1995-05-16,2,138,2,B,8.95,3,Corfu.Weighted.1995
819,Pontia_occidentalis,Corfu_WA,128,M,CTL,2.4,65,61,1995-05-16,2,138,3,F,9.98,3,Corfu.Weighted.1995
820,Pontia_occidentalis,Corfu_WA,129,M,WTD,2.4,58,71,1995-05-16,2,137,1,F,12.23,3,Corfu.Weighted.1995
821,Pontia_occidentalis,Corfu_WA,129,M,WTD,2.4,58,71,1995-05-16,2,137,2,F,14,1,Corfu.Weighted.1995
822,Pontia_occidentalis,Corfu_WA,129,M,WTD,2.4,58,71,1995-05-16,2,138,3,F,12.53,4,Corfu.Weighted.1995
823,Pontia_occidentalis,Corfu_WA,129,M,WTD,2.4,58,71,1995-05-16,2,140,4,F,9.55,5,Corfu.Weighted.1995
824,Pontia_occidentalis,Corfu_WA,129,M,WTD,2.4,58,71,1995-05-16,2,140,5,F,9.85,5,Corfu.Weighted.1995
825,Pontia_occidentalis,Corfu_WA,130,M,CTL,2.4,80,74,1995-05-16,1,137,1,F,9.2,1,Corfu.Weighted.1995
826,Pontia_occidentalis,Corfu_WA,133,M,WTD,2.5,90,96,1995-05-16,3,137,1,F,12.07,3,Corfu.Weighted.1995
827,Pontia_occidentalis,Corfu_WA,134,M,CTL,2.4,90,81,1995-05-16,2,137,1,F,10.2,2,Corfu.Weighted.1995
828,Pontia_occidentalis,Corfu_WA,135,M,WTD,2.4,61,68,1995-05-16,1,137,1,F,9.37,1,Corfu.Weighted.1995
829,Pontia_occidentalis,Corfu_WA,135,M,WTD,2.4,61,68,1995-05-16,1,137,2,F,9.65,1,Corfu.Weighted.1995
830,Pontia_occidentalis,Corfu_WA,135,M,WTD,2.4,61,68,1995-05-16,1,137,3,R,11.35,1,Corfu.Weighted.1995
831,Pontia_occidentalis,Corfu_WA,135,M,WTD,2.4,61,68,1995-05-16,1,138,4,F,12.48,3,Corfu.Weighted.1995
832,Pontia_occidentalis,Corfu_WA,135,M,WTD,2.4,61,68,1995-05-16,1,139,5,F,9.88,3,Corfu.Weighted.1995
833,Pontia_occidentalis,Corfu_WA,135,M,WTD,2.4,61,68,1995-05-16,1,139,6,F,11.55,3,Corfu.Weighted.1995
834,Pontia_occidentalis,Corfu_WA,141,M,WTD,2.4,75,80,1995-05-16,1,137,1,F,8.87,1,Corfu.Weighted.1995
835,Pontia_occidentalis,Corfu_WA,142,M,CTL,2.4,71,67,1995-05-16,1,137,1,F,8.92,2,Corfu.Weighted.1995
836,Pontia_occidentalis,Corfu_WA,142,M,CTL,2.4,71,67,1995-05-16,1,137,2,F,9.13,2,Corfu.Weighted.1995
837,Pontia_occidentalis,Corfu_WA,143,F,WTD,2.4,106,120,1995-05-16,1,137,1,F,10.05,1,Corfu.Weighted.1995
838,Pontia_occidentalis,Corfu_WA,145,M,WTD,2.4,77,89,1995-05-16,1,137,1,F,8.68,2,Corfu.Weighted.1995
839,Pontia_occidentalis,Corfu_WA,145,M,WTD,2.4,77,89,1995-05-16,1,137,2,F,8.8,2,Corfu.Weighted.1995
840,Pontia_occidentalis,Corfu_WA,146,M,CTL,2.5,73,74,1995-05-16,1,141,1,F,11.82,4,Corfu.Weighted.1995
841,Pontia_occidentalis,Corfu_WA,147,M,WTD,2.5,66,69,1995-05-16,2,138,1,F,12.27,2,Corfu.Weighted.1995
842,Pontia_occidentalis,Corfu_WA,148,M,CTL,2.4,82,79,1995-05-16,3,137,1,F,12.37,3,Corfu.Weighted.1995
843,Pontia_occidentalis,Corfu_WA,148,M,CTL,2.4,82,79,1995-05-16,3,141,2,F,13.25,4,Corfu.Weighted.1995
844,Pontia_occidentalis,Corfu_WA,148,M,CTL,2.4,82,79,1995-05-16,3,142,3,F,12.52,4,Corfu.Weighted.1995
845,Pontia_occidentalis,Corfu_WA,148,M,CTL,2.4,82,79,1995-05-16,3,143,4,F,12.62,5,Corfu.Weighted.1995
846,Pontia_occidentalis,Corfu_WA,148,M,CTL,2.4,82,79,1995-05-16,3,143,5,F,12.78,5,Corfu.Weighted.1995
847,Pontia_occidentalis,Corfu_WA,149,M,WTD,2.5,80,96,1995-05-16,2,137,1,F,11.55,3,Corfu.Weighted.1995
848,Pontia_occidentalis,Corfu_WA,149,M,WTD,2.5,80,96,1995-05-16,2,139,2,F,1.15,3,Corfu.Weighted.1995
849,Pontia_occidentalis,Corfu_WA,149,M,WTD,2.5,80,96,1995-05-16,2,140,3,F,12.1,4,Corfu.Weighted.1995
850,Pontia_occidentalis,Corfu_WA,149,M,WTD,2.5,80,96,1995-05-16,2,140,4,F,12.98,5,Corfu.Weighted.1995
851,Pontia_occidentalis,Corfu_WA,150,M,CTL,2.5,79,74,1995-05-16,1,137,1,B,8.63,1,Corfu.Weighted.1995
852,Pontia_occidentalis,Corfu_WA,151,M,WTD,2.4,102,107,1995-05-16,2,138,1,F,10.17,3,Corfu.Weighted.1995
853,Pontia_occidentalis,Corfu_WA,151,M,WTD,2.4,102,107,1995-05-16,2,139,2,F,9.17,5,Corfu.Weighted.1995
854,Pontia_occidentalis,Corfu_WA,153,M,WTD,2.4,88,94,1995-05-16,2,139,1,F,10.07,3,Corfu.Weighted.1995
855,Pontia_occidentalis,Corfu_WA,153,M,WTD,2.4,88,94,1995-05-16,2,141,2,F,9.28,4,Corfu.Weighted.1995
856,Pontia_occidentalis,Corfu_WA,153,M,WTD,2.4,88,94,1995-05-16,2,141,3,F,12.23,4,Corfu.Weighted.1995
857,Pontia_occidentalis,Corfu_WA,154,M,CTL,2.5,74,70,1995-05-16,2,137,1,F,9.68,3,Corfu.Weighted.1995
858,Pontia_occidentalis,Corfu_WA,155,M,WTD,2.4,61,69,1995-05-16,3,137,1,F,10.18,4,Corfu.Weighted.1995
859,Pontia_occidentalis,Corfu_WA,158,F,CTL,2.5,83,76,1995-05-16,3,137,1,F,8.92,4,Corfu.Weighted.1995
860,Pontia_occidentalis,Corfu_WA,160,F,CTL,2.4,90,83,1995-05-16,1,137,1,F,9.42,1,Corfu.Weighted.1995
861,Pontia_occidentalis,Corfu_WA,161,F,WTD,2.6,105,117,1995-05-16,1,137,1,F,10.42,1,Corfu.Weighted.1995
862,Pontia_occidentalis,Corfu_WA,162,F,CTL,2.4,62,56,1995-05-16,3,137,1,F,9.13,3,Corfu.Weighted.1995
863,Pontia_occidentalis,Corfu_WA,162,F,CTL,2.4,62,56,1995-05-16,3,137,2,N,12,3,Corfu.Weighted.1995
864,Pontia_occidentalis,Corfu_WA,163,F,WTD,2.5,107,117,1995-05-16,1,137,1,F,9.87,3,Corfu.Weighted.1995
865,Pontia_occidentalis,Corfu_WA,163,F,WTD,2.5,107,117,1995-05-16,1,137,2,F,10.25,4,Corfu.Weighted.1995
866,Pontia_occidentalis,Corfu_WA,163,F,WTD,2.5,107,117,1995-05-16,1,139,3,F,10.07,4,Corfu.Weighted.1995
867,Pontia_occidentalis,Corfu_WA,164,F,CTL,2.5,88,81,1995-05-16,2,137,1,B,8.7,2,Corfu.Weighted.1995
868,Pontia_occidentalis,Corfu_WA,166,F,CTL,2.5,147,139,1995-05-16,1,137,1,S,12.13,1,Corfu.Weighted.1995
869,Pontia_occidentalis,Corfu_WA,168,F,CTL,2.6,111,113,1995-05-16,2,137,1,F,9.03,1,Corfu.Weighted.1995
870,Pontia_occidentalis,Corfu_WA,168,F,CTL,2.6,111,113,1995-05-16,2,137,2,F,10.07,2,Corfu.Weighted.1995
871,Pontia_occidentalis,Corfu_WA,168,F,CTL,2.6,111,113,1995-05-16,2,137,3,F,10.13,2,Corfu.Weighted.1995
872,Pontia_occidentalis,Corfu_WA,169,F,WTD,2.4,99,109,1995-05-16,2,137,1,B,9.42,3,Corfu.Weighted.1995
873,Pontia_occidentalis,Corfu_WA,170,F,CTL,2.4,92,88,1995-05-16,1,137,1,F,8.77,1,Corfu.Weighted.1995
874,Pontia_occidentalis,Corfu_WA,170,F,CTL,2.4,92,88,1995-05-16,1,137,2,F,10.72,1,Corfu.Weighted.1995
875,Pontia_occidentalis,Corfu_WA,170,F,CTL,2.4,92,88,1995-05-16,1,137,3,F,12.33,2,Corfu.Weighted.1995
876,Pontia_occidentalis,Corfu_WA,170,F,CTL,2.4,92,88,1995-05-16,1,144,4,F,12.8,4,Corfu.Weighted.1995
877,Pontia_occidentalis,Corfu_WA,172,F,CTL,2.5,112,105,1995-05-16,1,137,1,F,9.42,2,Corfu.Weighted.1995
878,Pontia_occidentalis,Corfu_WA,172,F,CTL,2.5,112,105,1995-05-16,1,143,2,F,10.83,4,Corfu.Weighted.1995
879,Pontia_occidentalis,Corfu_WA,173,F,WTD,2.5,107,115,1995-05-16,1,139,1,F,10.42,3,Corfu.Weighted.1995
880,Pontia_occidentalis,Corfu_WA,176,F,CTL,2.5,111,104,1995-05-16,1,137,1,N,9.52,2,Corfu.Weighted.1995
881,Pontia_occidentalis,Corfu_WA,176,F,CTL,2.5,111,104,1995-05-16,1,137,2,N,9.8,2,Corfu.Weighted.1995
882,Pontia_occidentalis,Corfu_WA,177,F,WTD,2.5,97,107,1995-05-16,1,137,1,F,8.83,3,Corfu.Weighted.1995
883,Pontia_occidentalis,Corfu_WA,177,F,WTD,2.5,97,107,1995-05-16,1,138,2,F,12.58,2,Corfu.Weighted.1995
884,Pontia_occidentalis,Corfu_WA,178,F,CTL,2.5,91,86,1995-05-16,1,137,1,F,8.67,2,Corfu.Weighted.1995
885,Pontia_occidentalis,Corfu_WA,179,F,WTD,2.5,99,108,1995-05-16,1,137,1,B,8.73,1,Corfu.Weighted.1995
886,Pontia_occidentalis,Corfu_WA,182,F,CTL,2.5,94,90,1995-05-16,1,137,1,B,9.08,3,Corfu.Weighted.1995
887,Pontia_occidentalis,Corfu_WA,183,F,WTD,2.4,100,110,1995-05-16,1,137,1,B,9.42,2,Corfu.Weighted.1995
888,Pontia_occidentalis,Corfu_WA,185,F,WTD,2.5,110,122,1995-05-16,2,137,1,R,11.08,3,Corfu.Weighted.1995
889,Pontia_occidentalis,Corfu_WA,185,F,WTD,2.5,110,122,1995-05-16,2,139,2,F,11.08,3,Corfu.Weighted.1995
890,Pontia_occidentalis,Corfu_WA,185,F,WTD,2.5,110,122,1995-05-16,2,139,3,S,11.38,3,Corfu.Weighted.1995
891,Pontia_occidentalis,Corfu_WA,188,M,CTL,2.4,70,68,1995-05-17,1,145,1,F,9.25,4,Corfu.Weighted.1995
892,Pontia_occidentalis,Corfu_WA,188,M,CTL,2.4,70,68,1995-05-17,1,145,2,F,12.27,4,Corfu.Weighted.1995
893,Pontia_occidentalis,Corfu_WA,189,M,WTD,2.4,85,93,1995-05-17,1,138,1,F,11.58,2,Corfu.Weighted.1995
894,Pontia_occidentalis,Corfu_WA,189,M,WTD,2.4,85,93,1995-05-17,1,141,2,F,10.85,2,Corfu.Weighted.1995
895,Pontia_occidentalis,Corfu_WA,189,M,WTD,2.4,85,93,1995-05-17,1,141,3,N,11.22,2,Corfu.Weighted.1995
896,Pontia_occidentalis,Corfu_WA,190,M,CTL,2.5,82,81,1995-05-17,1,138,1,F,9.1,1,Corfu.Weighted.1995
897,Pontia_occidentalis,Corfu_WA,191,M,WTD,2.5,79,86,1995-05-17,2,138,1,F,9.63,3,Corfu.Weighted.1995
898,Pontia_occidentalis,Corfu_WA,192,M,CTL,2.5,87,81,1995-05-17,1,138,1,F,9.75,2,Corfu.Weighted.1995
899,Pontia_occidentalis,Corfu_WA,192,M,CTL,2.5,87,81,1995-05-17,1,138,2,F,10.42,4,Corfu.Weighted.1995
900,Pontia_occidentalis,Corfu_WA,192,M,CTL,2.5,87,81,1995-05-17,1,139,3,F,10.82,2,Corfu.Weighted.1995
901,Pontia_occidentalis,Corfu_WA,193,M,WTD,2.5,78,84,1995-05-17,1,138,1,B,9.47,2,Corfu.Weighted.1995
902,Pontia_occidentalis,Corfu_WA,193,M,WTD,2.5,78,84,1995-05-17,1,138,2,F,11.15,2,Corfu.Weighted.1995
903,Pontia_occidentalis,Corfu_WA,193,M,WTD,2.5,78,84,1995-05-17,1,139,3,B,10.78,2,Corfu.Weighted.1995
904,Pontia_occidentalis,Corfu_WA,193,M,WTD,2.5,78,84,1995-05-17,1,139,4,F,10.97,1,Corfu.Weighted.1995
905,Pontia_occidentalis,Corfu_WA,194,M,CTL,2.4,70,72,1995-05-17,2,138,1,N,9.07,1,Corfu.Weighted.1995
906,Pontia_occidentalis,Corfu_WA,194,M,CTL,2.4,70,72,1995-05-17,2,138,2,F,9.63,2,Corfu.Weighted.1995
907,Pontia_occidentalis,Corfu_WA,195,M,WTD,2.7,63,69,1995-05-17,2,138,1,R,10.28,2,Corfu.Weighted.1995
908,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,70,71,1995-05-17,1,138,1,F,9.87,3,Corfu.Weighted.1995
909,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,70,71,1995-05-17,1,138,2,B,10.33,2,Corfu.Weighted.1995
910,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,70,71,1995-05-17,1,138,3,F,11.87,3,Corfu.Weighted.1995
911,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,70,71,1995-05-17,1,139,4,F,12.37,4,Corfu.Weighted.1995
912,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,70,71,1995-05-17,1,140,5,F,9.5,5,Corfu.Weighted.1995
913,Pontia_occidentalis,Corfu_WA,196,M,CTL,2.4,70,71,1995-05-17,1,140,6,F,12.48,5,Corfu.Weighted.1995
914,Pontia_occidentalis,Corfu_WA,197,M,WTD,2.4,70,76,1995-05-17,1,138,1,F,8.73,2,Corfu.Weighted.1995
915,Pontia_occidentalis,Corfu_WA,197,M,WTD,2.4,70,76,1995-05-17,1,138,2,F,9.33,4,Corfu.Weighted.1995
916,Pontia_occidentalis,Corfu_WA,198,M,CTL,2.5,72,70,1995-05-17,1,139,1,F,9.68,2,Corfu.Weighted.1995
917,Pontia_occidentalis,Corfu_WA,198,M,CTL,2.5,72,70,1995-05-17,1,141,2,F,13.27,2,Corfu.Weighted.1995
918,Pontia_occidentalis,Corfu_WA,199,M,WTD,2.4,79,91,1995-05-17,3,138,1,F,12.2,4,Corfu.Weighted.1995
919,Pontia_occidentalis,Corfu_WA,201,M,WTD,2.5,83,93,1995-05-17,1,138,1,F,10,4,Corfu.Weighted.1995
920,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,139,1,F,9.3,2,Corfu.Weighted.1995
921,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,139,2,F,12.05,2,Corfu.Weighted.1995
922,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,140,3,B,9.2,2,Corfu.Weighted.1995
923,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,140,4,F,12.18,3,Corfu.Weighted.1995
924,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,140,5,F,12.75,4,Corfu.Weighted.1995
925,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,141,6,F,9.18,4,Corfu.Weighted.1995
926,Pontia_occidentalis,Corfu_WA,202,M,CTL,2.5,83,80,1995-05-17,1,142,7,F,9.42,4,Corfu.Weighted.1995
