STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,TOBS
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/17/91,83,50,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/18/91,82,55,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/19/91,84,45,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/20/91,83,51,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/21/91,78,42,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/22/91,70,37,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/23/91,71,43,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/24/91,76,44,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/25/91,80,48,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/26/91,84,49,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/27/91,85,51,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/28/91,86,56,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/29/91,80,47,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,9/30/91,82,50,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/1/91,80,47,
USC00456215,"OTHELLO 6 ESE, WA US",46.78861,-119.04611,362.7,10/2/91,80,44,
